G001873795	G002323245	0.000145921	0	99159/100000
G001571365	G001525555	0.148279	0	683/100000
G001437425	G900460455	0.148329	0	682/100000
G000701345	G004799405	0.14843	0	680/100000
G000309385	G003241845	0.14848	0	679/100000
G000813765	G002362815	0.148531	0	678/100000
G000519065	G003241225	0.148581	0	677/100000
G001750785	G000719825	0.148632	0	676/100000
G001578645	G002492685	0.148683	0	675/100000
G001580195	G002492685	0.148683	0	675/100000
G001647615	G002492685	0.148683	0	675/100000
G000745175	G002384255	0.148733	0	674/100000
G001690355	G001690305	0.148937	0	670/100000
G000827005	G000719825	0.149091	0	667/100000
G001514455	G001914155	0.149091	0	667/100000
G001425945	G002362815	0.149194	0	665/100000
G000526595	G004769145	0.1494	0	661/100000
G001641285	G001898415	0.149504	0	659/100000
G001690385	G001690305	0.149608	0	657/100000
G000725165	G001723875	0.149765	0	654/100000
G000253235	G001484705	0.14987	0	652/100000
G000820125	G001634345	0.14987	0	652/100000
G000278215	G000296235	0.149975	0	650/100000
G000830005	G001484705	0.150028	0	649/100000
G000612825	G001475495	0.150134	0	647/100000
G000255295	G006519765	0.150187	0	646/100000
G000720475	G001484705	0.150187	0	646/100000
G001278075	G000719825	0.150187	0	646/100000
G001418465	G001484705	0.150187	0	646/100000
G001418465	G000719825	0.150293	0	644/100000
G001690585	G001690305	0.150293	0	644/100000
G000741785	G008673975	0.1504	0	642/100000
G001189965	G009914615	0.1504	0	642/100000
G001426225	G003248805	0.1504	0	642/100000
G008667865	G900555755	0.150453	0	641/100000
G002266425	G003446085	0.150507	0	640/100000
G000741175	G008673975	0.15056	0	639/100000
G000012685	G003612255	0.150614	0	638/100000
G010731535	G000735795	0.150614	0	638/100000
G000518285	G003013295	0.150668	0	637/100000
G001267925	G009914615	0.150721	0	636/100000
G001617355	G902168095	0.150775	0	635/100000
G000067205	G001525555	0.150829	0	634/100000
G001424025	G002362815	0.150883	0	633/100000
G900552765	G900556945	0.150992	0	631/100000
G001182895	G001898415	0.151046	0	630/100000
G004342425	G002297645	0.151046	0	630/100000
G000020945	G012842545	0.151101	0	629/100000
G000312345	G002339505	0.15121	0	627/100000
G000312565	G000296235	0.151264	0	626/100000
G002692105	G902525955	0.151374	0	624/100000
G000827005	G001484705	0.151429	0	623/100000
G001279695	G000719825	0.151594	0	620/100000
G000238395	G002297745	0.15165	0	619/100000
G000180175	G900538725	0.151705	0	618/100000
G001427825	G002362815	0.151705	0	618/100000
G000378865	G009691185	0.151816	0	616/100000
G000022305	G002281795	0.151872	0	615/100000
G001021935	G002991565	0.151984	0	613/100000
G000719335	G000719825	0.152208	0	609/100000
G000720455	G000719825	0.152208	0	609/100000
G000023405	G003241005	0.152547	0	603/100000
G900103375	G003476965	0.152661	0	601/100000
G001577345	G002403995	0.152718	0	600/100000
G000763385	G003241845	0.152775	0	599/100000
G000023065	G008015085	0.152833	0	598/100000
G001417815	G008673975	0.15289	0	597/100000
G000226215	G002415925	0.153005	0	595/100000
G001596795	G002297745	0.153121	0	593/100000
G001279695	G001484705	0.153294	0	590/100000
G000719335	G001484705	0.153411	0	588/100000
G900104755	G004799405	0.153469	0	587/100000
G000017265	G004297125	0.153528	0	586/100000
G000331735	G003612255	0.153586	0	585/100000
G000023225	G003542385	0.153645	0	584/100000
G000010605	G001484705	0.153704	0	583/100000
G000010605	G000719825	0.15388	0	580/100000
G000429085	G001484705	0.15388	0	580/100000
G000264315	G902168095	0.154118	0	576/100000
G001709315	G900538725	0.154118	0	576/100000
G000739995	G002281795	0.154237	0	574/100000
G000226215	G003497475	0.154357	0	572/100000
G002288385	G009691135	0.154537	0	569/100000
G000720455	G001484705	0.154718	0	566/100000
G000285595	G002342085	0.1549	0	563/100000
G000091565	G003507845	0.154961	0	562/100000
G000011465	G902521125	0.155022	0	561/100000
G001858025	G001672095	0.155084	0	560/100000
G002287885	G009691185	0.155084	0	560/100000
G000620485	G001898415	0.155206	0	558/100000
G000019945	G000878385	0.155268	0	557/100000
G000953825	G003524365	0.155268	0	557/100000
G001746425	G000719825	0.155329	0	556/100000
G001690525	G001723875	0.155391	0	555/100000
G001634865	G001626545	0.155453	0	554/100000
G001570425	G001475495	0.155577	0	552/100000
G001746425	G001484705	0.155577	0	552/100000
G001182895	G902168095	0.155639	0	551/100000
G000341145	G000340945	0.155702	0	550/100000
G000144605	G002362815	0.155889	0	547/100000
G001310795	G002281795	0.155952	0	546/100000
G000814675	G002297745	0.156015	0	545/100000
G011106855	G003476965	0.156141	0	543/100000
G003173715	G000878385	0.156267	0	541/100000
G902790255	G002393025	0.156267	0	541/100000
G001905365	G001484705	0.156458	0	538/100000
G900018785	G002991565	0.15665	0	535/100000
G000620485	G902168095	0.156714	0	534/100000
G001905365	G000719825	0.156714	0	534/100000
G900078695	G001525555	0.156714	0	534/100000
G000300995	G002337725	0.156778	0	533/100000
G001690495	G001723875	0.156778	0	533/100000
G001465295	G002297745	0.156843	0	532/100000
G001690535	G001723875	0.156907	0	531/100000
G000717745	G001484705	0.157102	0	528/100000
G000718095	G000719825	0.157102	0	528/100000
G001641285	G902168095	0.157102	0	528/100000
G001643095	G000878385	0.157102	0	528/100000
G009735685	G001484705	0.157167	0	527/100000
G000261485	G000421085	0.157428	0	523/100000
G001422605	G003507845	0.157559	0	521/100000
G000770645	G003132105	0.15789	0	516/100000
G000246925	G900538605	0.158024	0	514/100000
G000718475	G001570385	0.158224	0	511/100000
G000717345	G001484705	0.158359	0	509/100000
G000821105	G011742915	0.158359	0	509/100000
G001516045	G003132105	0.158359	0	509/100000
G001690435	G001723875	0.158494	0	507/100000
G001729485	G001484705	0.15863	0	505/100000
G001690355	G001723875	0.158698	0	504/100000
G001690255	G001723875	0.158902	0	501/100000
G002259685	G008673975	0.158902	0	501/100000
G000511135	G001570385	0.159247	0	496/100000
G000022305	G001724135	0.159316	0	495/100000
G000717345	G000719825	0.159455	0	493/100000
G000024865	G001570385	0.159664	0	490/100000
G001941825	G002434125	0.159734	0	489/100000
G012932365	G008673975	0.159734	0	489/100000
G000286415	G001525555	0.160016	0	485/100000
G000497425	G001484705	0.160016	0	485/100000
G000497425	G000719825	0.160087	0	484/100000
G000759475	G900538725	0.160087	0	484/100000
G000332135	G001672095	0.160158	0	483/100000
G000718095	G001484705	0.160158	0	483/100000
G000482805	G002384255	0.160372	0	480/100000
G000425625	G003476965	0.160443	0	479/100000
G000701445	G002362815	0.160443	0	479/100000
G000720305	G001484705	0.160443	0	479/100000
G001729485	G000719825	0.160443	0	479/100000
G000717025	G001484705	0.160515	0	478/100000
G001552515	G001570385	0.160659	0	476/100000
G000715975	G001570385	0.160731	0	475/100000
G000695235	G000719825	0.160876	0	473/100000
G000332215	G003249035	0.161021	0	471/100000
G000784965	G900538725	0.161021	0	471/100000
G001690515	G001723875	0.161094	0	470/100000
G000720305	G000719825	0.161241	0	468/100000
G001548015	G000878385	0.161241	0	468/100000
G001690385	G001723875	0.161388	0	466/100000
G000466985	G002362815	0.161684	0	462/100000
G001690425	G001723875	0.161684	0	462/100000
G000015005	G001475495	0.161832	0	460/100000
G001298675	G002281795	0.161832	0	460/100000
G003704105	G002362815	0.161832	0	460/100000
G000383815	G009691185	0.161907	0	459/100000
G003254475	G004297125	0.161982	0	458/100000
G001690585	G001723875	0.162057	0	457/100000
G000695235	G001484705	0.162208	0	455/100000
G000718635	G001484705	0.162283	0	454/100000
G002101845	G000735795	0.162283	0	454/100000
G000590475	G003476965	0.162435	0	452/100000
G000736415	G001486905	0.162587	0	450/100000
G000577555	G002339505	0.16274	0	448/100000
G000263355	G003524365	0.162817	0	447/100000
G000741165	G008673975	0.162817	0	447/100000
G003864455	G003864475	0.162817	0	447/100000
G000312105	G002476985	0.163203	0	442/100000
G000735105	G009360455	0.163203	0	442/100000
G001440405	G004799405	0.163515	0	438/100000
G000317435	G012034595	0.163593	0	437/100000
G004168035	G002384855	0.163672	0	436/100000
G000241265	G002435425	0.163751	0	435/100000
G001548015	G001476225	0.163751	0	435/100000
G000735605	G003248805	0.164148	0	430/100000
G003335355	G003241005	0.164228	0	429/100000
G001690195	G001723875	0.164388	0	427/100000
G001417755	G001570385	0.164469	0	426/100000
G001049335	G002869945	0.164956	0	420/100000
G001402795	G003249035	0.165038	0	419/100000
G002365325	G002726315	0.165038	0	419/100000
G000016565	G003476965	0.16512	0	418/100000
G000721075	G001570385	0.165284	0	416/100000
G001606005	G002476965	0.165284	0	416/100000
G001606005	G003522405	0.165367	0	415/100000
G003314535	G002347465	0.165367	0	415/100000
G000756665	G002337725	0.165533	0	413/100000
G900100495	G003476965	0.165616	0	412/100000
G003730275	G002362815	0.165783	0	410/100000
G001653075	G001570385	0.165867	0	409/100000
G000938305	G004799405	0.165951	0	408/100000
G000599985	G001690305	0.16612	0	406/100000
G000253295	G003987855	0.166717	0	399/100000
G001693385	G004799405	0.166717	0	399/100000
G008087055	G902612085	0.166717	0	399/100000
G000959245	G000818655	0.16689	0	397/100000
G001426485	G002476985	0.16689	0	397/100000
G008087055	G902594275	0.16689	0	397/100000
G000026405	G002386555	0.167238	0	393/100000
G900103005	G009881125	0.167238	0	393/100000
G900114705	G002434125	0.167325	0	392/100000
G012960515	G012269805	0.167413	0	391/100000
G900291465	G900550125	0.167413	0	391/100000
G000576425	G003241005	0.167589	0	389/100000
G000294575	G009691185	0.167677	0	388/100000
G001652485	G012839885	0.167766	0	387/100000
G000806415	G003476965	0.167855	0	386/100000
G000938975	G000719825	0.168033	0	384/100000
G000735135	G009360455	0.168123	0	383/100000
G000158915	G000719825	0.168213	0	382/100000
G000340435	G000735795	0.168213	0	382/100000
G001661495	G002297745	0.168303	0	381/100000
G000161775	G003516265	0.168393	0	380/100000
G000196615	G003507845	0.168393	0	380/100000
G001424265	G002281795	0.168393	0	380/100000
G000011705	G000818655	0.168574	0	378/100000
G000092385	G001484705	0.168574	0	378/100000
G000158915	G001484705	0.168757	0	376/100000
G000153465	G011055635	0.16894	0	374/100000
G000310185	G007713545	0.169124	0	372/100000
G001865575	G000818655	0.169124	0	372/100000
G011390385	G007116035	0.169217	0	371/100000
G000020045	G000818655	0.169402	0	369/100000
G012797505	G011620455	0.169402	0	369/100000
G000283575	G900550275	0.169495	0	368/100000
G902611295	G902551865	0.169589	0	367/100000
G000938975	G001484705	0.169871	0	364/100000
G001696485	G001570385	0.169965	0	363/100000
G001235865	G001626545	0.17006	0	362/100000
G000159635	G002339505	0.170251	0	360/100000
G001552635	G001896795	0.170251	0	360/100000
G000378905	G009691185	0.170442	0	358/100000
G000697965	G000421085	0.170442	0	358/100000
G000018665	G002281795	0.170538	0	357/100000
G000306885	G902642035	0.170538	0	357/100000
G000011545	G000818655	0.170635	0	356/100000
G000300005	G003526905	0.170635	0	356/100000
G000785435	G000818655	0.170828	0	354/100000
G000092385	G000719825	0.171023	0	352/100000
G000204645	G001724135	0.171023	0	352/100000
G001411495	G000818655	0.171023	0	352/100000
G001051995	G007713545	0.171317	0	349/100000
G000147815	G001484705	0.171416	0	348/100000
G000332215	G003249015	0.171416	0	348/100000
G900109175	G003476965	0.171416	0	348/100000
G000306885	G902646925	0.171514	0	347/100000
G001695855	G000421085	0.171713	0	345/100000
G000684975	G000818655	0.171813	0	344/100000
G000157895	G000735795	0.171913	0	343/100000
G000321415	G007116035	0.172013	0	342/100000
G000520555	G004001285	0.172519	0	337/100000
G000935205	G004799405	0.172519	0	337/100000
G001422605	G900538725	0.172621	0	336/100000
G000013365	G004799405	0.172724	0	335/100000
G000632805	G001898415	0.17293	0	333/100000
G001632775	G002297645	0.17293	0	333/100000
G001027285	G006519765	0.173137	0	331/100000
G011761985	G002362815	0.173137	0	331/100000
G900100285	G003476965	0.173137	0	331/100000
G000312005	G001898175	0.173241	0	330/100000
G001682385	G007713545	0.173241	0	330/100000
G000013745	G004799405	0.173345	0	329/100000
G001639025	G002339505	0.17345	0	328/100000
G000372085	G002339505	0.173555	0	327/100000
G001597285	G003476965	0.173555	0	327/100000
G011526085	G008015095	0.173555	0	327/100000
G000364625	G003476965	0.17366	0	326/100000
G000282995	G001724135	0.173765	0	325/100000
G900109035	G003516265	0.173978	0	323/100000
G000381265	G002281795	0.174084	0	322/100000
G900105255	G002471895	0.174084	0	322/100000
G000773975	G003507845	0.174298	0	320/100000
G001267535	G003507845	0.174298	0	320/100000
G000739455	G002339505	0.174406	0	319/100000
G009773315	G011620455	0.174406	0	319/100000
G000335815	G002434125	0.174731	0	316/100000
G001425835	G003963195	0.175059	0	313/100000
G000011365	G004799405	0.17539	0	310/100000
G000336255	G003507845	0.17539	0	310/100000
G000747315	G002339505	0.17539	0	310/100000
G001027285	G003612255	0.17539	0	310/100000
G000687395	G902498835	0.175501	0	309/100000
G001586735	G012839885	0.175501	0	309/100000
G003605055	G002011835	0.175501	0	309/100000
G000013645	G000818655	0.175612	0	308/100000
G001570525	G001570385	0.175612	0	308/100000
G001729525	G002476965	0.175612	0	308/100000
G000349845	G003476965	0.175724	0	307/100000
G000381345	G002384255	0.175836	0	306/100000
G001552375	G001898175	0.175836	0	306/100000
G000747625	G003165815	0.175949	0	305/100000
G000739795	G000818655	0.176175	0	303/100000
G001641695	G004799405	0.176403	0	301/100000
G002297665	G003165415	0.176403	0	301/100000
G000176855	G002281795	0.176632	0	299/100000
G001602545	G900538725	0.176632	0	299/100000
G000227685	G007116035	0.176747	0	298/100000
G012277295	G902642035	0.176862	0	297/100000
G004136555	G003450595	0.176978	0	296/100000
G900011245	G004799405	0.176978	0	296/100000
G000615525	G003476965	0.177095	0	295/100000
G003269315	G003476965	0.177095	0	295/100000
G001402795	G003249015	0.177212	0	294/100000
G001439225	G009691185	0.177564	0	291/100000
G012277295	G902646925	0.177683	0	290/100000
G000020645	G005862225	0.177801	0	289/100000
G000739995	G001724135	0.17804	0	287/100000
G900111835	G003476965	0.17816	0	286/100000
G902825965	G011525845	0.17816	0	286/100000
G000212695	G001898175	0.178401	0	284/100000
G000938285	G004799405	0.178401	0	284/100000
G001908185	G004799405	0.178523	0	283/100000
G000196815	G900696505	0.178644	0	282/100000
G003164715	G003151515	0.178644	0	282/100000
G000009945	G902498835	0.178767	0	281/100000
G000314575	G003522405	0.178889	0	280/100000
G000376645	G900638075	0.178889	0	280/100000
G000626675	G002482225	0.178889	0	280/100000
G001438395	G009691185	0.178889	0	280/100000
G000759715	G003246255	0.179012	0	279/100000
G001450355	G003476965	0.179012	0	279/100000
G000344805	G004799405	0.17926	0	277/100000
G001586785	G001672095	0.179384	0	276/100000
G004519545	G002384855	0.179384	0	276/100000
G000213805	G003476965	0.179509	0	275/100000
G000336555	G003963195	0.179634	0	274/100000
G000455385	G003476965	0.179634	0	274/100000
G009829685	G001898175	0.180013	0	271/100000
G001482365	G003450595	0.18014	0	270/100000
G001021495	G000735795	0.180267	0	269/100000
G001040865	G001898175	0.180267	0	269/100000
G001437755	G009691185	0.180267	0	269/100000
G001580365	G003450595	0.180267	0	269/100000
G007695125	G003562635	0.180524	0	267/100000
G902522955	G902551865	0.180524	0	267/100000
G000708885	G001898175	0.180653	0	266/100000
G000725485	G001570385	0.180913	0	264/100000
G000472425	G004799405	0.181043	0	263/100000
G003554425	G007122295	0.181043	0	263/100000
G000284375	G004799405	0.181174	0	262/100000
G000718255	G001896795	0.181306	0	261/100000
G000689415	G003476965	0.18157	0	259/100000
G001428895	G001475495	0.181837	0	257/100000
G000015565	G002281795	0.182106	0	255/100000
G900111925	G001898175	0.182106	0	255/100000
G001437905	G009691185	0.182241	0	254/100000
G002418285	G011525805	0.182376	0	253/100000
G000020725	G003499925	0.182513	0	252/100000
G000786195	G003450595	0.182787	0	250/100000
G009727125	G003476965	0.182787	0	250/100000
G000384335	G003987855	0.183063	0	248/100000
G902605035	G902551865	0.183063	0	248/100000
G000735045	G010436015	0.183202	0	247/100000
G001295845	G004799405	0.183622	0	244/100000
G001544555	G000818655	0.183622	0	244/100000
G000218545	G001898175	0.183764	0	243/100000
G001437855	G009691185	0.183764	0	243/100000
G000300995	G003526905	0.183905	0	242/100000
G000092865	G001898175	0.184048	0	241/100000
G000341345	G002339505	0.184191	0	240/100000
G000412695	G003476965	0.184191	0	240/100000
G001183545	G003524365	0.184335	0	239/100000
G000599865	G003516665	0.184769	0	236/100000
G002354895	G007713545	0.184769	0	236/100000
G000429045	G007693435	0.185357	0	232/100000
G000314675	G003963195	0.185506	0	231/100000
G001429255	G001898175	0.185506	0	231/100000
G011683915	G009377535	0.185655	0	230/100000
G000519045	G002396545	0.185805	0	229/100000
G008933675	G002396545	0.185805	0	229/100000
G000425065	G001896795	0.185956	0	228/100000
G002090115	G003246255	0.185956	0	228/100000
G900091675	G900548915	0.186107	0	227/100000
G000021805	G003448685	0.186259	0	226/100000
G000800395	G003516665	0.186259	0	226/100000
G003696205	G001898175	0.186411	0	225/100000
G000015265	G002384855	0.186718	0	223/100000
G000468475	G001896795	0.186718	0	223/100000
G902582155	G902551865	0.186873	0	222/100000
G900094735	G007693435	0.187341	0	219/100000
G009882915	G002706985	0.187816	0	216/100000
G000296465	G900545845	0.188297	0	213/100000
G000429605	G002396545	0.188622	0	211/100000
G000802255	G000818655	0.188622	0	211/100000
G008087345	G002384855	0.188785	0	210/100000
G010030895	G009691185	0.188949	0	209/100000
G000717475	G011049455	0.189447	0	206/100000
G001829715	G002422695	0.189447	0	206/100000
G001829705	G002422695	0.190122	0	202/100000
G000012425	G011391255	0.19081	0	198/100000
G000012885	G002435955	0.191159	0	196/100000
G001184205	G002011835	0.191335	0	195/100000
G000012965	G002422695	0.192229	0	190/100000
G902604695	G902551865	0.192411	0	189/100000
G000317535	G007692755	0.192777	0	187/100000
G001829655	G002422695	0.192777	0	187/100000
G000012425	G002396545	0.193147	0	185/100000
G000021545	G002878035	0.194475	0	178/100000
G902597175	G902551865	0.194864	0	176/100000
G000619805	G002878035	0.19506	0	175/100000
G902536305	G902551865	0.19506	0	175/100000
G902620525	G902551865	0.195257	0	174/100000
G900129565	G003542165	0.195655	0	172/100000
G902617025	G902551865	0.196058	0	170/100000
G001858025	G007692755	0.196261	0	169/100000
G000350145	G013002175	0.196465	0	168/100000
G000145255	G002405315	0.196878	0	166/100000
G000020565	G001897825	0.197086	0	165/100000
G004803695	G009775075	0.197295	0	164/100000
G000012745	G012274165	0.198145	0	160/100000
G000469445	G900544615	0.198145	0	160/100000
G900129455	G004299665	0.198145	0	160/100000
G900188055	G009377535	0.198145	0	160/100000
G000020025	G007692755	0.198578	0	158/100000
G000429605	G011391255	0.198578	0	158/100000
G001904635	G012032735	0.198797	0	157/100000
G001975465	G005862225	0.199685	0	153/100000
G001904635	G012034135	0.199911	0	152/100000
G000011365	G003963195	0.200138	0	151/100000
G000316575	G007692755	0.200829	0	148/100000
G000519045	G011391255	0.201063	0	147/100000
G000403435	G900544615	0.201773	0	144/100000
G900104755	G003963195	0.201773	0	144/100000
G004193595	G002868985	0.202013	0	143/100000
G000316645	G003556955	0.202254	0	142/100000
G000348785	G013002175	0.202497	0	141/100000
G000961805	G003132105	0.202743	0	140/100000
G000009705	G007692755	0.203238	0	138/100000
G000316645	G007692755	0.203488	0	137/100000
G000317025	G012032735	0.203995	0	135/100000
G000960765	G003132105	0.203995	0	135/100000
G000317025	G012034135	0.204251	0	134/100000
G000346485	G012031965	0.204251	0	134/100000
G000145235	G009377645	0.204769	0	132/100000
G000168715	G005862225	0.204769	0	132/100000
G001567585	G009377645	0.204769	0	132/100000
G001829785	G002422695	0.204769	0	132/100000
G008933675	G011391255	0.205031	0	131/100000
G000219585	G008015635	0.205295	0	130/100000
G000317535	G003556955	0.205295	0	130/100000
G000224515	G003132105	0.206099	0	127/100000
G000316625	G007692755	0.206099	0	127/100000
G003030385	G009377645	0.206099	0	127/100000
G001858025	G003556955	0.206371	0	126/100000
G000332135	G003556955	0.207482	0	122/100000
G000876225	G009377645	0.208339	0	119/100000
G001829695	G002422695	0.208339	0	119/100000
G009882915	G002384365	0.20863	0	118/100000
G000145235	G007130245	0.209219	0	116/100000
G000325665	G900545435	0.209219	0	116/100000
G000316575	G003556955	0.209517	0	115/100000
G000316625	G003556955	0.210428	0	112/100000
G001878855	G002163065	0.210428	0	112/100000
G004364865	G007124885	0.211048	0	110/100000
G012911975	G003241845	0.211048	0	110/100000
G000717475	G002299865	0.211363	0	109/100000
G001577345	G002405315	0.211363	0	109/100000
G004364865	G013002175	0.21168	0	108/100000
G001298445	G003556955	0.212001	0	107/100000
G000009705	G003556955	0.212324	0	106/100000
G004564215	G006514895	0.212324	0	106/100000
G000876225	G007130245	0.212651	0	105/100000
G001885615	G003454485	0.213313	0	103/100000
G003569385	G005116775	0.213313	0	103/100000
G000020025	G003556955	0.214331	0	100/100000
G002429515	G011524725	0.215027	0	98/100000
G000204075	G003556955	0.215738	0	96/100000
G000518245	G900545435	0.215738	0	96/100000
G000300115	G003556955	0.216098	0	95/100000
G000300115	G007692755	0.216098	0	95/100000
G000746085	G006514895	0.216831	0	93/100000
G004564215	G003154895	0.216831	0	93/100000
G000934745	G011049455	0.217204	0	92/100000
G001676785	G900545435	0.217961	0	90/100000
G000092845	G900545435	0.218346	0	89/100000
G000092245	G002163065	0.219527	0	86/100000
G011764445	G009377645	0.21993	0	85/100000
G000482485	G003454625	0.220338	0	84/100000
G011764445	G007130245	0.220338	0	84/100000
G000332195	G012030825	0.221168	0	82/100000
G000622245	G900545035	0.221168	0	82/100000
G001567585	G007130245	0.221168	0	82/100000
G003030385	G007130245	0.222019	0	80/100000
G001314865	G003242115	0.223336	0	77/100000
G001655195	G002163065	0.223786	0	76/100000
G001515955	G012519325	0.224243	0	75/100000
G000332035	G007693955	0.225174	0	73/100000
G004115885	G002163065	0.225174	0	73/100000
G000332195	G012034765	0.225649	0	72/100000
G000522985	G011525845	0.226131	0	71/100000
G007483665	G009377645	0.226131	0	71/100000
G000934745	G002299865	0.227116	0	69/100000
G002699025	G004213565	0.227619	0	68/100000
G000284235	G002163065	0.228648	0	66/100000
G000237145	G009377645	0.229708	0	64/100000
G009874475	G002697825	0.230802	0	62/100000
G000716715	G007130245	0.231363	0	61/100000
G000716715	G009377645	0.231932	0	60/100000
G000737325	G004213565	0.2337	0	57/100000
G000173615	G002878035	0.234931	0	55/100000
G000717135	G009377645	0.234931	0	55/100000
G000185805	G003978805	0.235563	0	54/100000
G000025265	G009785395	0.236207	0	53/100000
G000018105	G012033135	0.240348	0	47/100000
G001263205	G009780955	0.256992	1.157e-204	29/100000
